IdealFile	NumberOfCities	NumberOfUniqueSolutions	SampleRate	NumberOfDiscoveredSolutions	FracOfSolutionsDiscovered
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0090	46	0.5168539325842697
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.01	45	0.5056179775280899
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.02	60	0.6741573033707865
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.03	72	0.8089887640449438
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.04	69	0.7752808988764045
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.05	68	0.7640449438202247
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.06	79	0.8876404494382022
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.07	78	0.8764044943820225
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.08	78	0.8764044943820225
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.09	82	0.9213483146067416
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.1	75	0.8426966292134831
smooth-psmap-tsp-50-R-instance1.ser	50	89	1.0E-4	1	0.011235955056179775
smooth-psmap-tsp-50-R-instance1.ser	50	89	2.0E-4	2	0.02247191011235955
smooth-psmap-tsp-50-R-instance1.ser	50	89	3.0E-4	3	0.033707865168539325
smooth-psmap-tsp-50-R-instance1.ser	50	89	4.0E-4	4	0.0449438202247191
smooth-psmap-tsp-50-R-instance1.ser	50	89	5.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	6.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	7.0E-4	6	0.06741573033707865
smooth-psmap-tsp-50-R-instance1.ser	50	89	8.0E-4	7	0.07865168539325842
smooth-psmap-tsp-50-R-instance1.ser	50	89	9.0E-4	8	0.0898876404494382
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0010	7	0.07865168539325842
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0020	14	0.15730337078651685
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0030	21	0.23595505617977527
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0040	23	0.25842696629213485
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0050	23	0.25842696629213485
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0060	32	0.3595505617977528
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0070	34	0.38202247191011235
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0080	37	0.4157303370786517
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0090	41	0.4606741573033708
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.01	43	0.48314606741573035
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.02	60	0.6741573033707865
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.03	63	0.7078651685393258
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.04	73	0.8202247191011236
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.05	71	0.797752808988764
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.06	79	0.8876404494382022
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.07	77	0.8651685393258427
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.08	76	0.8539325842696629
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.09	78	0.8764044943820225
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.1	80	0.898876404494382
smooth-psmap-tsp-50-R-instance1.ser	50	89	1.0E-4	1	0.011235955056179775
smooth-psmap-tsp-50-R-instance1.ser	50	89	2.0E-4	2	0.02247191011235955
smooth-psmap-tsp-50-R-instance1.ser	50	89	3.0E-4	3	0.033707865168539325
smooth-psmap-tsp-50-R-instance1.ser	50	89	4.0E-4	4	0.0449438202247191
smooth-psmap-tsp-50-R-instance1.ser	50	89	5.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	6.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	7.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	8.0E-4	7	0.07865168539325842
smooth-psmap-tsp-50-R-instance1.ser	50	89	9.0E-4	8	0.0898876404494382
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0010	8	0.0898876404494382
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0020	13	0.14606741573033707
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0030	18	0.20224719101123595
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0040	26	0.29213483146067415
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0050	28	0.3146067415730337
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0060	36	0.4044943820224719
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0070	35	0.39325842696629215
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0080	41	0.4606741573033708
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0090	39	0.43820224719101125
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.01	39	0.43820224719101125
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.02	56	0.6292134831460674
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.03	67	0.7528089887640449
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.04	76	0.8539325842696629
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.05	72	0.8089887640449438
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.06	78	0.8764044943820225
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.07	77	0.8651685393258427
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.08	80	0.898876404494382
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.09	77	0.8651685393258427
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.1	79	0.8876404494382022
smooth-psmap-tsp-50-R-instance1.ser	50	89	1.0E-4	1	0.011235955056179775
smooth-psmap-tsp-50-R-instance1.ser	50	89	2.0E-4	2	0.02247191011235955
smooth-psmap-tsp-50-R-instance1.ser	50	89	3.0E-4	3	0.033707865168539325
smooth-psmap-tsp-50-R-instance1.ser	50	89	4.0E-4	4	0.0449438202247191
smooth-psmap-tsp-50-R-instance1.ser	50	89	5.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	6.0E-4	4	0.0449438202247191
smooth-psmap-tsp-50-R-instance1.ser	50	89	7.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	8.0E-4	7	0.07865168539325842
smooth-psmap-tsp-50-R-instance1.ser	50	89	9.0E-4	7	0.07865168539325842
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0010	7	0.07865168539325842
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0020	16	0.1797752808988764
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0030	17	0.19101123595505617
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0040	24	0.2696629213483146
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0050	30	0.33707865168539325
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0060	32	0.3595505617977528
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0070	34	0.38202247191011235
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0080	36	0.4044943820224719
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0090	41	0.4606741573033708
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.01	44	0.4943820224719101
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.02	55	0.6179775280898876
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.03	71	0.797752808988764
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.04	67	0.7528089887640449
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.05	69	0.7752808988764045
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.06	76	0.8539325842696629
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.07	75	0.8426966292134831
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.08	79	0.8876404494382022
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.09	79	0.8876404494382022
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.1	80	0.898876404494382
smooth-psmap-tsp-50-R-instance1.ser	50	89	1.0E-4	1	0.011235955056179775
smooth-psmap-tsp-50-R-instance1.ser	50	89	2.0E-4	2	0.02247191011235955
smooth-psmap-tsp-50-R-instance1.ser	50	89	3.0E-4	3	0.033707865168539325
smooth-psmap-tsp-50-R-instance1.ser	50	89	4.0E-4	4	0.0449438202247191
smooth-psmap-tsp-50-R-instance1.ser	50	89	5.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	6.0E-4	5	0.056179775280898875
smooth-psmap-tsp-50-R-instance1.ser	50	89	7.0E-4	6	0.06741573033707865
smooth-psmap-tsp-50-R-instance1.ser	50	89	8.0E-4	6	0.06741573033707865
smooth-psmap-tsp-50-R-instance1.ser	50	89	9.0E-4	7	0.07865168539325842
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0010	9	0.10112359550561797
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0020	15	0.16853932584269662
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0030	21	0.23595505617977527
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0040	29	0.3258426966292135
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0050	27	0.30337078651685395
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0060	29	0.3258426966292135
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0070	33	0.3707865168539326
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0080	35	0.39325842696629215
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.0090	39	0.43820224719101125
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.01	47	0.5280898876404494
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.02	61	0.6853932584269663
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.03	66	0.7415730337078652
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.04	67	0.7528089887640449
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.05	69	0.7752808988764045
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.06	72	0.8089887640449438
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.07	78	0.8764044943820225
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.08	80	0.898876404494382
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.09	79	0.8876404494382022
smooth-psmap-tsp-50-R-instance1.ser	50	89	0.1	81	0.9101123595505618
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0010	9	0.12
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0020	14	0.18666666666666668
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0030	20	0.26666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0040	19	0.25333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0050	25	0.3333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0060	30	0.4
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0070	30	0.4
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0080	39	0.52
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0090	38	0.5066666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.01	41	0.5466666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.02	55	0.7333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.03	60	0.8
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.04	61	0.8133333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.05	68	0.9066666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.06	67	0.8933333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.07	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.08	67	0.8933333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.09	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.1	72	0.96
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	8	0.10666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0010	9	0.12
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0020	15	0.2
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0030	19	0.25333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0040	24	0.32
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0050	26	0.3466666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0060	29	0.38666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0070	31	0.41333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0080	31	0.41333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0090	37	0.49333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.01	38	0.5066666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.02	49	0.6533333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.03	61	0.8133333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.04	61	0.8133333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.05	65	0.8666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.06	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.07	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.08	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.09	72	0.96
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.1	72	0.96
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0010	8	0.10666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0020	12	0.16
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0030	20	0.26666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0040	22	0.29333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0050	29	0.38666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0060	31	0.41333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0070	32	0.4266666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0080	35	0.4666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0090	36	0.48
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.01	45	0.6
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.02	54	0.72
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.03	59	0.7866666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.04	60	0.8
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.05	66	0.88
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.06	68	0.9066666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.07	69	0.92
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.08	67	0.8933333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.09	72	0.96
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.1	72	0.96
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0010	9	0.12
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0020	16	0.21333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0030	16	0.21333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0040	20	0.26666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0050	23	0.30666666666666664
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0060	30	0.4
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0070	32	0.4266666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0080	31	0.41333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0090	43	0.5733333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.01	43	0.5733333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.02	61	0.8133333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.03	62	0.8266666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.04	64	0.8533333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.05	71	0.9466666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.06	67	0.8933333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.07	66	0.88
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.08	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.09	73	0.9733333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.1	73	0.9733333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	8	0.10666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0010	9	0.12
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0020	14	0.18666666666666668
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0030	17	0.22666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0040	22	0.29333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0050	26	0.3466666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0060	30	0.4
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0070	31	0.41333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0080	35	0.4666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0090	41	0.5466666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.01	39	0.52
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.02	53	0.7066666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.03	64	0.8533333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.04	63	0.84
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.05	66	0.88
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.06	65	0.8666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.07	72	0.96
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.08	65	0.8666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.09	71	0.9466666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.1	73	0.9733333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	8	0.10666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0010	8	0.10666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0020	14	0.18666666666666668
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0030	19	0.25333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0040	25	0.3333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0050	24	0.32
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0060	32	0.4266666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0070	29	0.38666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0080	38	0.5066666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0090	37	0.49333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.01	41	0.5466666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.02	52	0.6933333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.03	58	0.7733333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.04	64	0.8533333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.05	68	0.9066666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.06	66	0.88
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.07	69	0.92
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.08	67	0.8933333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.09	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.1	72	0.96
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	4	0.05333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0010	8	0.10666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0020	16	0.21333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0030	19	0.25333333333333335
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0040	24	0.32
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0050	21	0.28
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0060	26	0.3466666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0070	29	0.38666666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0080	35	0.4666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.0090	40	0.5333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.01	41	0.5466666666666666
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.02	52	0.6933333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.03	57	0.76
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.04	60	0.8
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.05	65	0.8666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.06	69	0.92
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.07	71	0.9466666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.08	71	0.9466666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.09	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	0.1	70	0.9333333333333333
smooth-psmap-tsp-50-R-instance2.ser	50	75	1.0E-4	1	0.013333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	2.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	3.0E-4	2	0.02666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	4.0E-4	3	0.04
smooth-psmap-tsp-50-R-instance2.ser	50	75	5.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	6.0E-4	5	0.06666666666666667
smooth-psmap-tsp-50-R-instance2.ser	50	75	7.0E-4	6	0.08
smooth-psmap-tsp-50-R-instance2.ser	50	75	8.0E-4	7	0.09333333333333334
smooth-psmap-tsp-50-R-instance2.ser	50	75	9.0E-4	8	0.10666666666666667
